product_item_id,product_sku_id,sku,vehicle_make_id,title,make_name,vehicle_model_id,model_name,vehicle_engine_id,engine,hp,engine_code
1667,12,04L253010L,1,Turbina AUDI A4 B9 2.0 TDI quattro 140 CP - Recondiţionată,Audi,194,A4 B9,1103,2.0 TDI quattro,140,DESA
1667,12,04L253010L,1,Turbina AUDI A4 B9 2.0 TDI quattro 140 CP - Recondiţionată,Audi,194,A4 B9,1105,2.0 TDI quattro,140,DETA
1667,12,04L253010L,1,Turbina AUDI A4 B9 2.0 TDI quattro 140 CP - Recondiţionată,Audi,194,A4 B9,1104,2.0 TDI quattro,140,DFVA
1668,12,04L253010L,1,Turbina AUDI A5 2.0 TDI 140 CP - Recondiţionată,Audi,195,A5,1106,2.0 TDI,140,CNHA
1669,12,04L253010L,1,Turbina AUDI A5 2.0 TDI quattro 140 CP - Recondiţionată,Audi,195,A5,1107,2.0 TDI quattro,140,CNHA
1670,12,04L253010L,1,Turbina AUDI A5 Cabrio 2.0 TDI 140 CP - Recondiţionată,Audi,196,A5 Cabrio,1108,2.0 TDI,140,CNHA
1671,12,04L253010L,1,Turbina AUDI A5 Cabrio 2.0 TDI quattro 140 CP - Recondiţionată,Audi,196,A5 Cabrio,1109,2.0 TDI quattro,140,CNHA
1672,12,04L253010L,1,Turbina AUDI A5 Sportback 2.0 TDI 140 CP - Recondiţionată,Audi,197,A5 Sportback,1110,2.0 TDI,140,CNHA
1673,12,04L253010L,1,Turbina AUDI A5 Sportback 2.0 TDI quattro 140 CP - Recondiţionată,Audi,197,A5 Sportback,1111,2.0 TDI quattro,140,CNHA
1674,12,04L253010L,1,Turbina AUDI A6 C7 2.0 TDI 140 CP - Recondiţionată,Audi,198,A6 C7,1112,2.0 TDI,140,CNHA
1674,12,04L253010L,1,Turbina AUDI A6 C7 2.0 TDI 140 CP - Recondiţionată,Audi,198,A6 C7,1113,2.0 TDI,140,CZJA
1674,12,04L253010L,1,Turbina AUDI A6 C7 2.0 TDI 140 CP - Recondiţionată,Audi,198,A6 C7,1114,2.0 TDI,140,DDDA
1675,12,04L253010L,1,Turbina AUDI A6 C7 2.0 TDI quattro 140 CP - Recondiţionată,Audi,198,A6 C7,1115,2.0 TDI quattro,140,CNHA
1675,12,04L253010L,1,Turbina AUDI A6 C7 2.0 TDI quattro 140 CP - Recondiţionată,Audi,198,A6 C7,1116,2.0 TDI quattro,140,DDDA
1676,12,04L253010L,1,Turbina AUDI A6 C7 Avant 2.0 TDI quattro 140 CP - Recondiţionată,Audi,199,A6 C7 Avant,1117,2.0 TDI quattro,140,CNHA
1676,12,04L253010L,1,Turbina AUDI A6 C7 Avant 2.0 TDI quattro 140 CP - Recondiţionată,Audi,199,A6 C7 Avant,1118,2.0 TDI quattro,140,DDDA
1677,12,04L253010L,1,Turbina AUDI A6 C7 Avant 2.0 TDI 140 CP - Recondiţionată,Audi,199,A6 C7 Avant,1119,2.0 TDI,140,CNHA
1677,12,04L253010L,1,Turbina AUDI A6 C7 Avant 2.0 TDI 140 CP - Recondiţionată,Audi,199,A6 C7 Avant,1120,2.0 TDI,140,CZJA
1677,12,04L253010L,1,Turbina AUDI A6 C7 Avant 2.0 TDI 140 CP - Recondiţionată,Audi,199,A6 C7 Avant,1121,2.0 TDI,140,DDDA
1678,12,04L253010L,1,Turbina AUDI Q5 2.0 TDI quattro 140 CP - Recondiţionată,Audi,200,Q5,1122,2.0 TDI quattro,140,CNHA
1679,12,04L253010L,1,Turbina AUDI Q5 2.0 TDI 140 CP - Recondiţionată,Audi,200,Q5,1123,2.0 TDI,140,CNHA
1680,13,11652287498,5,Turbina BMW Seria 1 120 d 145 CP - Recondiţionată,BMW,201,Seria 1,1124,120 d,145,N47 D20 A
1680,13,11652287498,5,Turbina BMW Seria 1 120 d 145 CP - Recondiţionată,BMW,201,Seria 1,1125,120 d,145,N47 D20 C
1681,13,11652287498,5,Turbina BMW Seria 1 120 d 130 CP - Recondiţionată,BMW,201,Seria 1,1126,120 d,130,N47 D20 A
1681,13,11652287498,5,Turbina BMW Seria 1 120 d 130 CP - Recondiţionată,BMW,201,Seria 1,1127,120 d,130,N47 D20 C
1682,13,11652287498,5,Turbina BMW Seria 1 120 d 120 CP - Recondiţionată,BMW,201,Seria 1,1128,120 d,120,N47 D20 A
1682,13,11652287498,5,Turbina BMW Seria 1 120 d 120 CP - Recondiţionată,BMW,201,Seria 1,1129,120 d,120,N47 D20 C
1683,13,11652287498,5,Turbina BMW Seria 1 120 d 130 CP - Recondiţionată,BMW,201,Seria 1,1126,120 d,130,N47 D20 A
1683,13,11652287498,5,Turbina BMW Seria 1 120 d 130 CP - Recondiţionată,BMW,201,Seria 1,1127,120 d,130,N47 D20 C
1684,13,11652287498,5,Turbina BMW Seria 1 120 d 120 CP - Recondiţionată,BMW,201,Seria 1,1130,120 d,120,M47 D20
1684,13,11652287498,5,Turbina BMW Seria 1 120 d 120 CP - Recondiţionată,BMW,201,Seria 1,1128,120 d,120,N47 D20 A
1685,13,11652287498,5,Turbina BMW Seria 1 Cabrio 120 d 130 CP - Recondiţionată,BMW,202,Seria 1 Cabrio,1131,120 d,130,N47 D20 A
1685,13,11652287498,5,Turbina BMW Seria 1 Cabrio 120 d 130 CP - Recondiţionată,BMW,202,Seria 1 Cabrio,1132,120 d,130,N47 D20 C
1686,13,11652287498,5,Turbina BMW Seria 1 Cabrio 120 d 120 CP - Recondiţionată,BMW,202,Seria 1 Cabrio,1133,120 d,120,N47 D20 A
1686,13,11652287498,5,Turbina BMW Seria 1 Cabrio 120 d 120 CP - Recondiţionată,BMW,202,Seria 1 Cabrio,1134,120 d,120,N47 D20 C
1687,13,11652287498,5,Turbina BMW Seria 1 Cabrio 120 d 145 CP - Recondiţionată,BMW,202,Seria 1 Cabrio,1135,120 d,145,N47 D20 C
1688,13,11652287498,5,Turbina BMW Seria 1 Coupe 120 d 145 CP - Recondiţionată,BMW,203,Seria 1 Coupe,1136,120 d,145,N47 D20 A
1688,13,11652287498,5,Turbina BMW Seria 1 Coupe 120 d 145 CP - Recondiţionată,BMW,203,Seria 1 Coupe,1137,120 d,145,N47 D20 C
1689,13,11652287498,5,Turbina BMW Seria 1 Coupe 120 d 130 CP - Recondiţionată,BMW,203,Seria 1 Coupe,1138,120 d,130,N47 D20 A
1689,13,11652287498,5,Turbina BMW Seria 1 Coupe 120 d 130 CP - Recondiţionată,BMW,203,Seria 1 Coupe,1139,120 d,130,N47 D20 C
1690,13,11652287498,5,Turbina BMW Seria 1 Coupe 120 d 120 CP - Recondiţionată,BMW,203,Seria 1 Coupe,1140,120 d,120,N47 D20 A
1690,13,11652287498,5,Turbina BMW Seria 1 Coupe 120 d 120 CP - Recondiţionată,BMW,203,Seria 1 Coupe,1141,120 d,120,N47 D20 C
1691,13,11652287498,5,Turbina BMW Seria 3 320 d 120 CP - Recondiţionată,BMW,38,Seria 3,1142,320 d,120,M47 D20
1691,13,11652287498,5,Turbina BMW Seria 3 320 d 120 CP - Recondiţionată,BMW,38,Seria 3,1144,320 d,120,N47 D20 A
1691,13,11652287498,5,Turbina BMW Seria 3 320 d 120 CP - Recondiţionată,BMW,38,Seria 3,1143,320 d,120,N47 D20 C
1692,13,11652287498,5,Turbina BMW Seria 3 320 d 130 CP - Recondiţionată,BMW,38,Seria 3,1145,320 d,130,N47 D20 A
1692,13,11652287498,5,Turbina BMW Seria 3 320 d 130 CP - Recondiţionată,BMW,38,Seria 3,1146,320 d,130,N47 D20 C
1693,13,11652287498,5,Turbina BMW Seria 3 320 d xDrive 130 CP - Recondiţionată,BMW,38,Seria 3,1147,320 d xDrive,130,N47 D20 A
1693,13,11652287498,5,Turbina BMW Seria 3 320 d xDrive 130 CP - Recondiţionată,BMW,38,Seria 3,1148,320 d xDrive,130,N47 D20 C
1694,13,11652287498,5,Turbina BMW Seria 3 320 d xDrive 120 CP - Recondiţionată,BMW,38,Seria 3,1149,320 d xDrive,120,N47 D20 C
1695,13,11652287498,5,Turbina BMW Seria 3 Cabrio 320 d 120 CP - Recondiţionată,BMW,39,Seria 3 Cabrio,1150,320 d,120,N47 D20 C
1696,13,11652287498,5,Turbina BMW Seria 3 Cabrio 320 d 130 CP - Recondiţionată,BMW,39,Seria 3 Cabrio,1151,320 d,130,N47 D20 A
1696,13,11652287498,5,Turbina BMW Seria 3 Cabrio 320 d 130 CP - Recondiţionată,BMW,39,Seria 3 Cabrio,1152,320 d,130,N47 D20 C
1697,13,11652287498,5,Turbina BMW Seria 3 Cabrio 320 d 145 CP - Recondiţionată,BMW,39,Seria 3 Cabrio,1153,320 d,145,N47 D20 A
1697,13,11652287498,5,Turbina BMW Seria 3 Cabrio 320 d 145 CP - Recondiţionată,BMW,39,Seria 3 Cabrio,1154,320 d,145,N47 D20 C
1698,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d 145 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1155,320 d,145,N47 D20 A
1698,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d 145 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1156,320 d,145,N47 D20 C
1699,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d 130 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1157,320 d,130,N47 D20 A
1699,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d 130 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1158,320 d,130,N47 D20 C
1700,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d xDrive 120 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1159,320 d xDrive,120,N47 D20 C
1701,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d xDrive 145 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1160,320 d xDrive,145,N47 D20 C
1702,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d xDrive 130 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1161,320 d xDrive,130,N47 D20 C
1703,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d 120 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1162,320 d,120,N47 D20 A
1703,13,11652287498,5,Turbina BMW Seria 3 Coupe 320 d 120 CP - Recondiţionată,BMW,40,Seria 3 Coupe,1163,320 d,120,N47 D20 C
1704,13,11652287498,5,Turbina BMW Seria 3 Break 320 d xDrive 145 CP - Recondiţionată,BMW,41,Seria 3 Break,1164,320 d xDrive,145,N47 D20 C
1705,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 120 CP - Recondiţionată,BMW,41,Seria 3 Break,1166,320 d,120,M47 D20
1705,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 120 CP - Recondiţionată,BMW,41,Seria 3 Break,1167,320 d,120,N47 D20 A
1705,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 120 CP - Recondiţionată,BMW,41,Seria 3 Break,1165,320 d,120,N47 D20 C
1706,13,11652287498,5,Turbina BMW Seria 3 Break 320 d xDrive 120 CP - Recondiţionată,BMW,41,Seria 3 Break,1168,320 d xDrive,120,N47 D20 C
1707,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 130 CP - Recondiţionată,BMW,41,Seria 3 Break,1169,320 d,130,N47 D20 A
1707,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 130 CP - Recondiţionată,BMW,41,Seria 3 Break,1170,320 d,130,N47 D20 C
1708,13,11652287498,5,Turbina BMW Seria 3 Break 320 d xDrive 130 CP - Recondiţionată,BMW,41,Seria 3 Break,1171,320 d xDrive,130,N47 D20 C
1709,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 145 CP - Recondiţionată,BMW,41,Seria 3 Break,1172,320 d,145,N47 D20 A
1709,13,11652287498,5,Turbina BMW Seria 3 Break 320 d 145 CP - Recondiţionată,BMW,41,Seria 3 Break,1173,320 d,145,N47 D20 C
1710,13,11652287498,5,Turbina BMW Seria 5 520 d 130 CP - Recondiţionată,BMW,204,Seria 5,1174,520 d,130,N47 D20 A
1710,13,11652287498,5,Turbina BMW Seria 5 520 d 130 CP - Recondiţionată,BMW,204,Seria 5,1175,520 d,130,N47 D20 C
1711,13,11652287498,5,Turbina BMW Seria 5 520 d 120 CP - Recondiţionată,BMW,204,Seria 5,1177,520 d,120,M47 D20
1711,13,11652287498,5,Turbina BMW Seria 5 520 d 120 CP - Recondiţionată,BMW,204,Seria 5,1178,520 d,120,N47 D20 A
1711,13,11652287498,5,Turbina BMW Seria 5 520 d 120 CP - Recondiţionată,BMW,204,Seria 5,1176,520 d,120,N47 D20 C
1712,13,11652287498,5,Turbina BMW 5 Break 520 d 120 CP - Recondiţionată,BMW,205,5 Break,1180,520 d,120,M47 D20
1712,13,11652287498,5,Turbina BMW 5 Break 520 d 120 CP - Recondiţionată,BMW,205,5 Break,1181,520 d,120,N47 D20 A
1712,13,11652287498,5,Turbina BMW 5 Break 520 d 120 CP - Recondiţionată,BMW,205,5 Break,1179,520 d,120,N47 D20 C
1713,13,11652287498,5,Turbina BMW 5 Break 520 d 130 CP - Recondiţionată,BMW,205,5 Break,1182,520 d,130,N47 D20 A
1713,13,11652287498,5,Turbina BMW 5 Break 520 d 130 CP - Recondiţionată,BMW,205,5 Break,1183,520 d,130,N47 D20 C
1714,13,11652287498,5,Turbina BMW X1 sDrive 20 d 130 CP - Recondiţionată,BMW,206,X1,1184,sDrive 20 d,130,N47 D20 C
1715,13,11652287498,5,Turbina BMW X1 xDrive 20 d 130 CP - Recondiţionată,BMW,206,X1,1185,xDrive 20 d,130,N47 D20 C
1716,13,11652287498,5,Turbina BMW X1 xDrive 20 d 120 CP - Recondiţionată,BMW,206,X1,1186,xDrive 20 d,120,N47 D20 C
1717,13,11652287498,5,Turbina BMW X3 xDrive 18 d 105 CP - Recondiţionată,BMW,42,X3,1187,xDrive 18 d,105,N47 D20 C
1718,13,11652287498,5,Turbina BMW X3 2.0 sd 130 CP - Recondiţionată,BMW,42,X3,1188,2.0 sd,130,N47 D20 A
1719,13,11652287498,5,Turbina BMW X3 xDrive 18 d 100 CP - Recondiţionată,BMW,42,X3,1189,xDrive 18 d,100,N47 D20 C
1720,13,11652287498,5,Turbina BMW X3 xDrive 20 d 130 CP - Recondiţionată,BMW,42,X3,1190,xDrive 20 d,130,N47 D20 A
1720,13,11652287498,5,Turbina BMW X3 xDrive 20 d 130 CP - Recondiţionată,BMW,42,X3,1191,xDrive 20 d,130,N47 D20 C
1721,13,11652287498,5,Turbina BMW X3 xDrive 20 d 120 CP - Recondiţionată,BMW,42,X3,1192,xDrive 20 d,120,N47 D20 A
1721,13,11652287498,5,Turbina BMW X3 xDrive 20 d 120 CP - Recondiţionată,BMW,42,X3,1193,xDrive 20 d,120,N47 D20 C
1722,13,11652287498,5,Turbina BMW X3 sDrive 18 d 100 CP - Recondiţionată,BMW,42,X3,1194,sDrive 18 d,100,N47 D20 C
1723,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,426,2.0 TDI 16V quattro,103,BKD
1723,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,427,2.0 TDI 16V quattro,103,CBAB
1723,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,Audi,2,A3,425,2.0 TDI 16V quattro,103,CFFB
1724,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI quattro 100 CP - Recondiţionată,Audi,2,A3,1195,2.0 TDI quattro,100,AZV
1725,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,428,2.0 TDI,100,AZV
1725,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,430,2.0 TDI,100,CBAA
1725,14,03G253010JV,1,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,Audi,2,A3,429,2.0 TDI,100,CFFA
1726,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,441,2.0 TDI 16V,103,BKD
1726,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,442,2.0 TDI 16V,103,CBAB
1726,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,438,2.0 TDI 16V,103,CBEA
1726,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,440,2.0 TDI 16V,103,CFFB
1726,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,Audi,5,A3 Sportback,439,2.0 TDI 16V,103,CLJA
1727,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,443,2.0 TDI,100,AZV
1727,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,445,2.0 TDI,100,CBAA
1727,14,03G253010JV,1,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,Audi,5,A3 Sportback,444,2.0 TDI,100,CFFA
1728,14,03G253010JV,2,Turbina SEAT ALTEA 2.0 TDI 100 CP - Recondiţionată,SEAT,93,ALTEA,1196,2.0 TDI,100,AZV
1729,14,03G253010JV,2,Turbina SEAT ALTEA 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,93,ALTEA,453,2.0 TDI 16V,103,BKD
1729,14,03G253010JV,2,Turbina SEAT ALTEA 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,93,ALTEA,452,2.0 TDI 16V,103,CFHC
1730,14,03G253010JV,2,Turbina SEAT ALTEA XL 2.0 TDI 100 CP - Recondiţionată,SEAT,94,ALTEA XL,1197,2.0 TDI,100,AZV
1731,14,03G253010JV,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,459,2.0 TDI 16V,103,BKD
1731,14,03G253010JV,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,458,2.0 TDI 16V,103,CFHC
1731,14,03G253010JV,2,Turbina SEAT LEON 2.0 TDI 16V 103 CP - Recondiţionată,SEAT,12,LEON,457,2.0 TDI 16V,103,CLCB
1732,14,03G253010JV,2,Turbina SEAT LEON 2.0 TDI 100 CP - Recondiţionată,SEAT,12,LEON,1198,2.0 TDI,100,AZV
1733,14,03G253010JV,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,462,2.0 TDI 16V,103,BKD
1733,14,03G253010JV,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,464,2.0 TDI 16V,103,CFHC
1733,14,03G253010JV,3,Turbina SKODA OCTAVIA II 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,95,OCTAVIA II,463,2.0 TDI 16V,103,CLCB
1734,14,03G253010JV,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,467,2.0 TDI 16V,103,BKD
1734,14,03G253010JV,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,469,2.0 TDI 16V,103,CFHC
1734,14,03G253010JV,3,Turbina SKODA OCTAVIA II Combi 2.0 TDI 16V 103 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,468,2.0 TDI 16V,103,CLCB
1735,14,03G253010JV,4,Turbina VW GOLF PLUS V 2.0 TDI 100 CP - Recondiţionată,VW,110,GOLF PLUS V,537,2.0 TDI,100,AZV
1735,14,03G253010JV,4,Turbina VW GOLF PLUS V 2.0 TDI 100 CP - Recondiţionată,VW,110,GOLF PLUS V,538,2.0 TDI,100,CBDA
1735,14,03G253010JV,4,Turbina VW GOLF PLUS V 2.0 TDI 100 CP - Recondiţionată,VW,110,GOLF PLUS V,536,2.0 TDI,100,CFHB
1736,14,03G253010JV,4,Turbina VW GOLF V 2.0 TDI 100 CP - Recondiţionată,VW,207,GOLF V,1199,2.0 TDI,100,AZV
1737,14,03G253010JV,4,Turbina VW GOLF V 2.0 TDI 16V 103 CP - Recondiţionată,VW,207,GOLF V,1200,2.0 TDI 16V,103,BKD
1738,14,03G253010JV,4,Turbina VW JETTA III 2.0 TDI 100 CP - Recondiţionată,VW,185,JETTA III,1201,2.0 TDI,100,AZV
1738,14,03G253010JV,4,Turbina VW JETTA III 2.0 TDI 100 CP - Recondiţionată,VW,185,JETTA III,1202,2.0 TDI,100,CBDA
1739,14,03G253010JV,4,Turbina VW PASSAT B6 2.0 TDI 100 CP - Recondiţionată,VW,186,PASSAT B6,1204,2.0 TDI,100,BMA
1739,14,03G253010JV,4,Turbina VW PASSAT B6 2.0 TDI 100 CP - Recondiţionată,VW,186,PASSAT B6,1203,2.0 TDI,100,CBAA
1740,14,03G253010JV,4,Turbina VW PASSAT B6 2.0 TDI 16V 4motion 103 CP - Recondiţionată,VW,186,PASSAT B6,1206,2.0 TDI 16V 4motion,103,BKP
1740,14,03G253010JV,4,Turbina VW PASSAT B6 2.0 TDI 16V 4motion 103 CP - Recondiţionată,VW,186,PASSAT B6,1205,2.0 TDI 16V 4motion,103,CBAB
1741,14,03G253010JV,4,Turbina VW PASSAT B6 Variant 2.0 TDI 16V 4motion 103 CP - Recondiţionată,VW,187,PASSAT B6 Variant,1208,2.0 TDI 16V 4motion,103,BKP
1741,14,03G253010JV,4,Turbina VW PASSAT B6 Variant 2.0 TDI 16V 4motion 103 CP - Recondiţionată,VW,187,PASSAT B6 Variant,1207,2.0 TDI 16V 4motion,103,CBAB
1742,14,03G253010JV,4,Turbina VW PASSAT B6 Variant 2.0 TDI 100 CP - Recondiţionată,VW,187,PASSAT B6 Variant,1210,2.0 TDI,100,BMA
1742,14,03G253010JV,4,Turbina VW PASSAT B6 Variant 2.0 TDI 100 CP - Recondiţionată,VW,187,PASSAT B6 Variant,1209,2.0 TDI,100,CBAA
1743,14,03G253010JV,4,Turbina VW TOURAN 2.0 TDI 16V 103 CP - Recondiţionată,VW,37,TOURAN,1211,2.0 TDI 16V,103,BKD
1744,15,038253010C,1,Turbina AUDI A3 Sportback 1.9 TDI 77 CP - Recondiţionată,Audi,5,A3 Sportback,1214,1.9 TDI,77,BKC
1744,15,038253010C,1,Turbina AUDI A3 Sportback 1.9 TDI 77 CP - Recondiţionată,Audi,5,A3 Sportback,1213,1.9 TDI,77,BLS
1744,15,038253010C,1,Turbina AUDI A3 Sportback 1.9 TDI 77 CP - Recondiţionată,Audi,5,A3 Sportback,1212,1.9 TDI,77,BXE
1745,15,038253010C,2,Turbina SEAT ALTEA 1.9 TDI 77 CP - Recondiţionată,SEAT,93,ALTEA,1218,1.9 TDI,77,BJB
1745,15,038253010C,2,Turbina SEAT ALTEA 1.9 TDI 77 CP - Recondiţionată,SEAT,93,ALTEA,1217,1.9 TDI,77,BKC
1745,15,038253010C,2,Turbina SEAT ALTEA 1.9 TDI 77 CP - Recondiţionată,SEAT,93,ALTEA,1215,1.9 TDI,77,BLS
1745,15,038253010C,2,Turbina SEAT ALTEA 1.9 TDI 77 CP - Recondiţionată,SEAT,93,ALTEA,1216,1.9 TDI,77,BXE
1746,15,038253010C,2,Turbina SEAT ALTEA XL 1.9 TDI 77 CP - Recondiţionată,SEAT,94,ALTEA XL,1221,1.9 TDI,77,BKC
1746,15,038253010C,2,Turbina SEAT ALTEA XL 1.9 TDI 77 CP - Recondiţionată,SEAT,94,ALTEA XL,1219,1.9 TDI,77,BLS
1746,15,038253010C,2,Turbina SEAT ALTEA XL 1.9 TDI 77 CP - Recondiţionată,SEAT,94,ALTEA XL,1220,1.9 TDI,77,BXE
1747,15,038253010C,2,Turbina SEAT LEON 1.9 TDI 77 CP - Recondiţionată,SEAT,12,LEON,1224,1.9 TDI,77,BKC
1747,15,038253010C,2,Turbina SEAT LEON 1.9 TDI 77 CP - Recondiţionată,SEAT,12,LEON,1222,1.9 TDI,77,BLS
1747,15,038253010C,2,Turbina SEAT LEON 1.9 TDI 77 CP - Recondiţionată,SEAT,12,LEON,1223,1.9 TDI,77,BXE
1748,15,038253010C,3,Turbina SKODA OCTAVIA II 1.9 TDI 77 CP - Recondiţionată,SKODA,95,OCTAVIA II,1227,1.9 TDI,77,BJB
1748,15,038253010C,3,Turbina SKODA OCTAVIA II 1.9 TDI 77 CP - Recondiţionată,SKODA,95,OCTAVIA II,1226,1.9 TDI,77,BKC
1748,15,038253010C,3,Turbina SKODA OCTAVIA II 1.9 TDI 77 CP - Recondiţionată,SKODA,95,OCTAVIA II,1228,1.9 TDI,77,BLS
1748,15,038253010C,3,Turbina SKODA OCTAVIA II 1.9 TDI 77 CP - Recondiţionată,SKODA,95,OCTAVIA II,1225,1.9 TDI,77,BXE
1749,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1231,1.9 TDI,77,BJB
1749,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1230,1.9 TDI,77,BKC
1749,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1232,1.9 TDI,77,BLS
1749,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1229,1.9 TDI,77,BXE
1750,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 4x4 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1234,1.9 TDI 4x4,77,BKC
1750,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 4x4 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1235,1.9 TDI 4x4,77,BLS
1750,15,038253010C,3,Turbina SKODA OCTAVIA II Combi 1.9 TDI 4x4 77 CP - Recondiţionată,SKODA,96,OCTAVIA II Combi,1233,1.9 TDI 4x4,77,BXE
1751,15,038253010C,3,Turbina SKODA SUPERB II 1.9 TDI 77 CP - Recondiţionată,SKODA,97,SUPERB II,1237,1.9 TDI,77,BLS
1751,15,038253010C,3,Turbina SKODA SUPERB II 1.9 TDI 77 CP - Recondiţionată,SKODA,97,SUPERB II,1236,1.9 TDI,77,BXE
1752,15,038253010C,3,Turbina SKODA SUPERB II Estate 1.9 TDI 77 CP - Recondiţionată,SKODA,98,SUPERB II Estate,1239,1.9 TDI,77,BLS
1752,15,038253010C,3,Turbina SKODA SUPERB II Estate 1.9 TDI 77 CP - Recondiţionată,SKODA,98,SUPERB II Estate,1238,1.9 TDI,77,BXE
1753,15,038253010C,4,Turbina VW CADDY III Box Body/MPV 1.9 TDI 77 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,1240,1.9 TDI,77,BJB
1753,15,038253010C,4,Turbina VW CADDY III Box Body/MPV 1.9 TDI 77 CP - Recondiţionată,VW,104,CADDY III Box Body/MPV,1241,1.9 TDI,77,BLS
1754,15,038253010C,4,Turbina VW CADDY III MPV 1.9 TDI 77 CP - Recondiţionată,VW,105,CADDY III MPV,1242,1.9 TDI,77,BJB
1754,15,038253010C,4,Turbina VW CADDY III MPV 1.9 TDI 77 CP - Recondiţionată,VW,105,CADDY III MPV,1243,1.9 TDI,77,BLS
