product_item_id,product_sku_id,sku,title,stock_status,price,regular_price,b2b_price
1246,6,03L253010G,Turbina VW GOLF VI Variant 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1247,6,03L253010G,Turbina VW GOLF VI Variant 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1248,6,03L253010G,Turbina VW GOLF VI Variant 2.0 TDI 81 CP - Recondiţionată,In stock,,,
1249,6,03L253010G,Turbina VW JETTA IV 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1250,6,03L253010G,Turbina VW JETTA IV 2.0 TDI 81 CP - Recondiţionată,In stock,,,
1251,6,03L253010G,Turbina VW PASSAT ALLTRACK B7 Variant 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1252,6,03L253010G,Turbina VW PASSAT ALLTRACK B7 Variant 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1253,6,03L253010G,Turbina VW PASSAT B7 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1254,6,03L253010G,Turbina VW PASSAT B7 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1255,6,03L253010G,Turbina VW PASSAT B7 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1256,6,03L253010G,Turbina VW PASSAT B7 Estate Van 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1257,6,03L253010G,Turbina VW PASSAT B7 Variant 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1258,6,03L253010G,Turbina VW PASSAT B7 Variant 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1259,6,03L253010G,Turbina VW PASSAT B7 Variant 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1260,6,03L253010G,Turbina VW PASSAT CC B6 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1261,6,03L253010G,Turbina VW PASSAT CC B6 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1262,6,03L253010G,Turbina VW PASSAT CC B6 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1263,6,03L253010G,Turbina VW SCIROCCO III 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1264,6,03L253010G,Turbina VW SCIROCCO III 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1265,6,03L253010G,Turbina VW SCIROCCO Van 2.0 TDi 103 CP - Recondiţionată,In stock,,,
1266,6,03L253010G,Turbina VW SHARAN 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1267,6,03L253010G,Turbina VW SHARAN 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1268,6,03L253010G,Turbina VW SHARAN 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1269,6,03L253010G,Turbina VW SHARAN 2.0 TDI 85 CP - Recondiţionată,In stock,,,
1270,6,03L253010G,Turbina VW SHARAN Box Body/MPV 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1271,6,03L253010G,Turbina VW SHARAN Box Body/MPV 2.0 TDI 85 CP - Recondiţionată,In stock,,,
1272,6,03L253010G,Turbina VW SHARAN Box Body/MPV 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1273,6,03L253010G,Turbina VW TIGUAN 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1274,6,03L253010G,Turbina VW TIGUAN 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1275,6,03L253010G,Turbina VW TIGUAN 2.0 TDI 81 CP - Recondiţionată,In stock,,,
1276,6,03L253010G,Turbina VW TIGUAN 2.0 TDI 4motion 100 CP - Recondiţionată,In stock,,,
1277,6,03L253010G,Turbina VW TIGUAN VAN 2.0 TDI 81 CP - Recondiţionată,In stock,,,
1278,6,03L253010G,Turbina VW TIGUAN VAN 2.0 TDI 4motion 103 CP - Recondiţionată,In stock,,,
1279,6,03L253010G,Turbina VW TIGUAN VAN 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1280,6,03L253010G,Turbina VW TOURAN 2.0 TDI 81 CP - Recondiţionată,In stock,,,
1281,6,03L253010G,Turbina VW TOURAN 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1282,6,03L253010G,Turbina VW TOURAN Box Body/MPV 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1283,7,720855-9007S,Turbina SEAT LEON 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1284,7,720855-9007S,Turbina SEAT TOLEDO II 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1285,7,720855-9007S,Turbina SKODA OCTAVIA I 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1286,7,720855-9007S,Turbina SKODA OCTAVIA I Combi 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1287,7,720855-9007S,Turbina VW BORA I 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1288,7,720855-9007S,Turbina VW BORA I 1.9 TDI 4motion 96 CP - Recondiţionată,In stock,,,
1289,7,720855-9007S,Turbina VW BORA Variant 1.9 TDI 4motion 96 CP - Recondiţionată,In stock,,,
1290,7,720855-9007S,Turbina VW BORA Variant 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1291,7,720855-9007S,Turbina VW GOLF IV 1.9 TDI 4motion 96 CP - Recondiţionată,In stock,,,
1292,7,720855-9007S,Turbina VW GOLF IV 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1293,7,720855-9007S,Turbina VW GOLF IV Van 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1294,7,720855-9007S,Turbina VW GOLF IV Variant 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1295,7,720855-9007S,Turbina VW GOLF IV Variant 1.9 TDI 4motion 96 CP - Recondiţionată,In stock,,,
1296,7,720855-9007S,Turbina VW GOLF VAN IV Variant 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1297,7,720855-9007S,Turbina VW SHARAN 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1298,7,720855-9007S,Turbina VW SHARAN Box Body/MPV 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1299,8,03L253010EV,Turbina AUDI A3 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1300,8,03L253010EV,Turbina AUDI A3 2.0 TDI quattro 125 CP - Recondiţionată,In stock,,,
1301,8,03L253010EV,Turbina AUDI A3 Sportback 2.0 TDI quattro 125 CP - Recondiţionată,In stock,,,
1302,8,03L253010EV,Turbina AUDI A3 Sportback 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1303,8,03L253010EV,Turbina AUDI TT 2.0 TDI quattro 125 CP - Recondiţionată,In stock,,,
1304,8,03L253010EV,Turbina AUDI TT Roadster 2.0 TDI quattro 125 CP - Recondiţionată,In stock,,,
1305,8,03L253010EV,Turbina SEAT ALHAMBRA 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1306,8,03L253010EV,Turbina SEAT ALTEA XL 2.0 TDI 4x4 125 CP - Recondiţionată,In stock,,,
1307,8,03L253010EV,Turbina SEAT LEON 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1308,8,03L253010EV,Turbina SKODA SUPERB II 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1309,8,03L253010EV,Turbina SKODA SUPERB II 2.0 TDI 4x4 125 CP - Recondiţionată,In stock,,,
1310,8,03L253010EV,Turbina SKODA SUPERB II Estate 2.0 TDI 4x4 125 CP - Recondiţionată,In stock,,,
1311,8,03L253010EV,Turbina SKODA SUPERB II Estate 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1312,8,03L253010EV,Turbina SKODA YETI 2.0 TDI 4x4 125 CP - Recondiţionată,In stock,,,
1313,8,03L253010EV,Turbina VW GOLF VI 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1314,8,03L253010EV,Turbina VW GOLF VI Van 2.0 TDi 125 CP - Recondiţionată,In stock,,,
1315,8,03L253010EV,Turbina VW PASSAT B7 2.0 TDI 4motion 125 CP - Recondiţionată,In stock,,,
1316,8,03L253010EV,Turbina VW PASSAT B7 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1317,8,03L253010EV,Turbina VW PASSAT B7 Estate Van 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1318,8,03L253010EV,Turbina VW PASSAT B7 Variant 2.0 TDI 4motion 125 CP - Recondiţionată,In stock,,,
1319,8,03L253010EV,Turbina VW PASSAT B7 Variant 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1320,8,03L253010EV,Turbina VW PASSAT CC B6 2.0 TDI 4motion 125 CP - Recondiţionată,In stock,,,
1321,8,03L253010EV,Turbina VW PASSAT CC B6 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1322,8,03L253010EV,Turbina VW SCIROCCO III 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1323,8,03L253010EV,Turbina VW SCIROCCO Van 2.0 TDi 125 CP - Recondiţionată,In stock,,,
1324,8,03L253010EV,Turbina VW SHARAN 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1325,8,03L253010EV,Turbina VW SHARAN Box Body/MPV 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1326,8,03L253010EV,Turbina VW TIGUAN 2.0 TDI 4motion 125 CP - Recondiţionată,In stock,,,
1327,8,03L253010EV,Turbina VW TIGUAN VAN 2.0 TDI 4motion 125 CP - Recondiţionată,In stock,,,
1328,8,03L253010EV,Turbina VW TOURAN 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1329,8,03L253010EV,Turbina VW TOURAN 2.0 TDI 125 CP - Recondiţionată,In stock,,,
1330,8,03L253010EV,Turbina VW TOURAN Box Body/MPV 2.0 TDi 125 CP - Recondiţionată,In stock,,,
1331,9,850840-5007S,Turbina FORD C-MAX 2.0 TDCi 98 CP - Recondiţionată,In stock,,,
1332,9,850840-5007S,Turbina FORD C-MAX 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1333,9,850840-5007S,Turbina FORD C-MAX 2.0 TDCi 81 CP - Recondiţionată,In stock,,,
1334,9,850840-5007S,Turbina FORD C-MAX II 2.0 TDCi 125 CP - Recondiţionată,In stock,,,
1335,9,850840-5007S,Turbina FORD C-MAX II 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1336,9,850840-5007S,Turbina FORD FOCUS C-MAX 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1337,9,850840-5007S,Turbina FORD FOCUS C-MAX 2.0 TDCi 98 CP - Recondiţionată,In stock,,,
1338,9,850840-5007S,Turbina FORD FOCUS II 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1339,9,850840-5007S,Turbina FORD FOCUS II 2.0 TDCi 98 CP - Recondiţionată,In stock,,,
1340,9,850840-5007S,Turbina FORD FOCUS II 2.0 TDCi 81 CP - Recondiţionată,In stock,,,
1341,9,850840-5007S,Turbina FORD FOCUS II Cabrio 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1342,9,850840-5007S,Turbina FORD FOCUS II Estate Van 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1343,9,850840-5007S,Turbina FORD FOCUS II Estate Van 2.0 TDCi 81 CP - Recondiţionată,In stock,,,
1344,9,850840-5007S,Turbina FORD FOCUS II Saloon 2.0 TDCi 81 CP - Recondiţionată,In stock,,,
1345,9,850840-5007S,Turbina FORD FOCUS II Saloon 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1346,9,850840-5007S,Turbina FORD FOCUS II Turnier 2.0 TDCi 98 CP - Recondiţionată,In stock,,,
1347,9,850840-5007S,Turbina FORD FOCUS II Turnier 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1348,9,850840-5007S,Turbina FORD FOCUS II Turnier 2.0 TDCi 81 CP - Recondiţionată,In stock,,,
1349,9,850840-5007S,Turbina FORD FOCUS III 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1350,9,850840-5007S,Turbina FORD FOCUS III Saloon 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1351,9,850840-5007S,Turbina FORD FOCUS III Turnier 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1352,9,850840-5007S,Turbina FORD GALAXY I 1.9 TDI 96 CP - Recondiţionată,In stock,,,
1353,9,850840-5007S,Turbina FORD GALAXY I 1.9 TDI 81 CP - Recondiţionată,In stock,,,
1354,9,850840-5007S,Turbina FORD GALAXY II 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1355,9,850840-5007S,Turbina FORD GALAXY II 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1356,9,850840-5007S,Turbina FORD GALAXY MK II VAN TDCi 96 CP - Recondiţionată,In stock,,,
1357,9,850840-5007S,Turbina FORD GRAND C-MAX 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1358,9,850840-5007S,Turbina FORD GRAND C-MAX 2.0 TDCi 125 CP - Recondiţionată,In stock,,,
1359,9,850840-5007S,Turbina FORD GRAND C-MAX Van 2.0 TDCi 125 CP - Recondiţionată,In stock,,,
1360,9,850840-5007S,Turbina FORD KUGA I 2.0 TDCi 4x4 100 CP - Recondiţionată,In stock,,,
1361,9,850840-5007S,Turbina FORD KUGA I 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1362,9,850840-5007S,Turbina FORD KUGA II 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1363,9,850840-5007S,Turbina FORD KUGA II 2.0 TDCi 4x4 100 CP - Recondiţionată,In stock,,,
1364,9,850840-5007S,Turbina FORD MONDEO III 2.0 DI 92 CP - Recondiţionată,In stock,,,
1365,9,850840-5007S,Turbina FORD MONDEO III 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1366,9,850840-5007S,Turbina FORD MONDEO III Saloon 2.0 DI 92 CP - Recondiţionată,In stock,,,
1367,9,850840-5007S,Turbina FORD MONDEO III Saloon 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1368,9,850840-5007S,Turbina FORD MONDEO III Turnier 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1369,9,850840-5007S,Turbina FORD MONDEO IV 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1370,9,850840-5007S,Turbina FORD MONDEO IV 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1371,9,850840-5007S,Turbina FORD MONDEO IV Saloon 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1372,9,850840-5007S,Turbina FORD MONDEO IV Saloon 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1373,9,850840-5007S,Turbina FORD MONDEO IV Turnier 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1374,9,850840-5007S,Turbina FORD MONDEO IV Turnier 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1375,9,850840-5007S,Turbina FORD RANGER 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1376,9,850840-5007S,Turbina FORD RANGER 2.0 EcoBlue 4x4 125 CP - Recondiţionată,In stock,,,
1377,9,850840-5007S,Turbina FORD RANGER 2.0 EcoBlue 4x4 96 CP - Recondiţionată,In stock,,,
1378,9,850840-5007S,Turbina FORD RANGER IV 2.0 EcoBlue 4x4 125 CP - Recondiţionată,In stock,,,
1379,9,850840-5007S,Turbina FORD S-MAX 2.0 TDCi 100 CP - Recondiţionată,In stock,,,
1380,9,850840-5007S,Turbina FORD S-MAX 2.0 TDCi 96 CP - Recondiţionată,In stock,,,
1381,9,850840-5007S,Turbina FORD TOURNEO CONNECT / GRAND TOURNEO CONNECT V761 MPV 2.0 EcoBlue 75 CP - Recondiţionată,In stock,,,
1382,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V362 Bus 2.0 EcoBlue 96 CP - Recondiţionată,In stock,,,
1383,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V362 Bus 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1384,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V362 Bus 2.0 EcoBlue 136 CP - Recondiţionată,In stock,,,
1385,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V362 Bus 2.0 EcoBlue mHEV 96 CP - Recondiţionată,In stock,,,
1386,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V362 Bus 2.0 EcoBlue 77 CP - Recondiţionată,In stock,,,
1387,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V362 Bus 2.0 EcoBlue mHEV 136 CP - Recondiţionată,In stock,,,
1388,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V710 Bus 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1389,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V710 Bus 2.0 EcoBlue 100 CP - Recondiţionată,In stock,,,
1390,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V710 Bus 2.0 EcoBlue AWD 100 CP - Recondiţionată,In stock,,,
1391,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V710 Bus 2.0 EcoBlue AWD 125 CP - Recondiţionată,In stock,,,
1392,9,850840-5007S,Turbina FORD TOURNEO CUSTOM V710 Bus 2.0 EcoBlue 81 CP - Recondiţionată,In stock,,,
1393,9,850840-5007S,Turbina FORD TRANSIT Bus 2.0 TDCi 92 CP - Recondiţionată,In stock,,,
1394,9,850840-5007S,Turbina FORD TRANSIT CONNECT V761 Box Body/MPV EcoBlue 75 CP - Recondiţionată,In stock,,,
1395,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1396,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue 96 CP - Recondiţionată,In stock,,,
1397,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue mHEV 125 CP - Recondiţionată,In stock,,,
1398,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue 77 CP - Recondiţionată,In stock,,,
1399,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue mHEV 77 CP - Recondiţionată,In stock,,,
1400,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue mHEV 136 CP - Recondiţionată,In stock,,,
1401,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue 136 CP - Recondiţionată,In stock,,,
1402,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Bus 2.0 EcoBlue mHEV 96 CP - Recondiţionată,In stock,,,
1403,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue 136 CP - Recondiţionată,In stock,,,
1404,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1405,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue mHEV 125 CP - Recondiţionată,In stock,,,
1406,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue 77 CP - Recondiţionată,In stock,,,
1407,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue 96 CP - Recondiţionată,In stock,,,
1408,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue mHEV 96 CP - Recondiţionată,In stock,,,
1409,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V362 Van 2.0 EcoBlue mHEV 136 CP - Recondiţionată,In stock,,,
1410,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Bus 2.0 EcoBlue AWD 100 CP - Recondiţionată,In stock,,,
1411,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Bus 2.0 EcoBlue 81 CP - Recondiţionată,In stock,,,
1412,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Bus 2.0 EcoBlue 100 CP - Recondiţionată,In stock,,,
1413,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Bus 2.0 EcoBlue AWD 125 CP - Recondiţionată,In stock,,,
1414,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Bus 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1415,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Van 2.0 EcoBlue AWD 125 CP - Recondiţionată,In stock,,,
1416,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Van 2.0 EcoBlue AWD 100 CP - Recondiţionată,In stock,,,
1417,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Van 2.0 EcoBlue 100 CP - Recondiţionată,In stock,,,
1418,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Van 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1419,9,850840-5007S,Turbina FORD TRANSIT CUSTOM V710 Van 2.0 EcoBlue 81 CP - Recondiţionată,In stock,,,
1420,9,850840-5007S,Turbina FORD TRANSIT Platform/Chassis 2.0 TDCi 92 CP - Recondiţionată,In stock,,,
1421,9,850840-5007S,Turbina FORD TRANSIT TOURNEO Bus 2.0 92 CP - Recondiţionată,In stock,,,
1422,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue 77 CP - Recondiţionată,In stock,,,
1423,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1424,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue 96 CP - Recondiţionată,In stock,,,
1425,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue mHEV 125 CP - Recondiţionată,In stock,,,
1426,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue mHEV 96 CP - Recondiţionată,In stock,,,
1427,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue 121 CP - Recondiţionată,In stock,,,
1428,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue RWD 121 CP - Recondiţionată,In stock,,,
1429,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue RWD 96 CP - Recondiţionată,In stock,,,
1430,9,850840-5007S,Turbina FORD TRANSIT V363 Bus 2.0 EcoBlue RWD 125 CP - Recondiţionată,In stock,,,
1431,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue mHEV 96 CP - Recondiţionată,In stock,,,
1432,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 121 CP - Recondiţionată,In stock,,,
1433,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 96 CP - Recondiţionată,In stock,,,
1434,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 96 CP - Recondiţionată,In stock,,,
1435,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 125 CP - Recondiţionată,In stock,,,
1436,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue mHEV 125 CP - Recondiţionată,In stock,,,
1437,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 121 CP - Recondiţionată,In stock,,,
1438,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 96 CP - Recondiţionată,In stock,,,
1439,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 121 CP - Recondiţionată,In stock,,,
1440,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1441,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 4x4 125 CP - Recondiţionată,In stock,,,
1442,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue 77 CP - Recondiţionată,In stock,,,
1443,9,850840-5007S,Turbina FORD TRANSIT V363 Platform/Chassis 2.0 EcoBlue RWD 77 CP - Recondiţionată,In stock,,,
1444,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1445,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 125 CP - Recondiţionată,In stock,,,
1446,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 96 CP - Recondiţionată,In stock,,,
1447,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 77 CP - Recondiţionată,In stock,,,
1448,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 77 CP - Recondiţionată,In stock,,,
1449,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 96 CP - Recondiţionată,In stock,,,
1450,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 4x4 121 CP - Recondiţionată,In stock,,,
1451,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue 121 CP - Recondiţionată,In stock,,,
1452,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 121 CP - Recondiţionată,In stock,,,
1453,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue mHEV 125 CP - Recondiţionată,In stock,,,
1454,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue mHEV 96 CP - Recondiţionată,In stock,,,
1455,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 125 CP - Recondiţionată,In stock,,,
1456,9,850840-5007S,Turbina FORD TRANSIT V363 Van 2.0 EcoBlue RWD 96 CP - Recondiţionată,In stock,,,
1457,9,850840-5007S,Turbina FORD TRANSIT Van 2.0 TDCi 92 CP - Recondiţionată,In stock,,,
1458,9,850840-5007S,Turbina FORD USA RANGER Cab & Chassis 2.0 EcoBlue 4x4 125 CP - Recondiţionată,In stock,,,
1459,9,850840-5007S,Turbina FORD USA RANGER Cab & Chassis 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1460,9,850840-5007S,Turbina FORD USA RANGER Extended Cab Pickup 2.0 EcoBlue AWD 125 CP - Recondiţionată,In stock,,,
1461,9,850840-5007S,Turbina FORD USA RANGER Extended Cab Pickup 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1462,9,850840-5007S,Turbina FORD USA RANGER Standard Cab Pickup 2.0 EcoBlue 125 CP - Recondiţionată,In stock,,,
1463,9,850840-5007S,Turbina FORD USA RANGER Standard Cab Pickup 2.0 EcoBlue 4x4 125 CP - Recondiţionată,In stock,,,
1464,6,03L253010G,Turbina AUDI A3 2.0 TDI 16V 103 CP - Recondiţionată,In stock,,,
1465,6,03L253010G,Turbina AUDI A3 2.0 TDI 16V quattro 103 CP - Recondiţionată,In stock,,,
1466,6,03L253010G,Turbina AUDI A3 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1467,6,03L253010G,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1468,6,03L253010G,Turbina AUDI ASeria 3 Cabrio 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1469,6,03L253010G,Turbina AUDI A3 Sportback 2.0 TDI 16V quattro 103 CP - Recondiţionată,In stock,,,
1470,6,03L253010G,Turbina AUDI A3 Sportback 2.0 TDI 16V 103 CP - Recondiţionată,In stock,,,
1471,6,03L253010G,Turbina AUDI A3 Sportback 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1472,6,03L253010G,Turbina AUDI Q3 2.0 TDI 100 CP - Recondiţionată,In stock,,,
1473,6,03L253010G,Turbina AUDI Q3 2.0 TDI quattro 103 CP - Recondiţionată,In stock,,,
1474,6,03L253010G,Turbina AUDI Q3 2.0 TDI 103 CP - Recondiţionată,In stock,,,
1475,6,03L253010G,Turbina SEAT ALHAMBRA 2.0 TDI 4Drive 103 CP - Recondiţionată,In stock,,,
